date,Tmin,Tmax,vent,pluie
2030-01-17,6.9,11.9,21.4,15.8
2024-09-06,12.8,19.1,13.4,0.7
2047-07-19,7.6,16.4,26.2,2.0
2025-08-18,11.8,21.1,27.7,3.5
2037-10-09,7.7,17.5,28.3,0.3
2042-08-26,9.2,17.2,12.3,2.8
2034-10-28,13.4,20.1,21.2,0.8
2037-11-02,10.8,16.4,24.6,1.1
2030-01-22,15.3,22.6,27.9,2.9
2025-02-13,9.5,17.9,29.2,1.0
2025-12-12,10.8,17.8,25.2,10.6
2041-10-06,14.1,21.0,13.6,0.1
2041-10-24,8.5,15.1,19.4,7.1
2031-05-20,8.8,17.1,22.8,7.1
2035-04-15,8.5,16.1,23.1,8.8
2045-08-13,14.8,24.6,28.9,0.6
2040-05-13,3.0,45.0,90.0,50.0
2023-12-04,13.5,19.4,9.3,4.0
2040-09-06,9.2,14.2,23.9,10.7
2032-04-04,0.0,40.0,90.0,50.0
2039-10-16,15.8,24.8,18.4,1.0
2028-05-20,13.2,22.5,27.5,1.5
2026-01-23,12.9,20.4,28.0,1.3
2033-05-10,8.2,18.1,15.1,7.7
2044-01-21,-2.0,37.0,70.0,45.0
2027-08-29,6.9,12.1,27.0,1.5
2033-10-05,14.4,23.4,19.9,0.2
2030-05-29,12.7,17.8,15.4,1.3
2039-09-01,5.6,12.0,22.0,1.5
2026-08-24,4.0,42.0,70.0,50.0
2021-05-23,5.2,11.6,26.4,6.0
2036-04-18,8.1,17.2,23.4,12.9
2047-06-11,4.5,12.3,13.0,1.0
2042-07-08,2.0,35.0,80.0,45.0
2039-06-29,11.1,18.8,20.6,4.1
2035-06-27,14.7,20.1,23.3,1.2
2043-08-07,6.9,15.4,9.0,9.8
2030-05-03,16.1,21.5,11.7,2.8
2024-01-23,9.8,15.9,20.6,5.9
2025-10-23,9.6,16.5,22.7,0.6
2022-05-13,9.4,14.7,22.4,4.7
2048-02-14,6.2,14.5,21.6,1.6
2023-05-21,9.5,18.6,18.5,6.5
2030-03-12,3.6,11.1,23.8,2.0
2023-07-02,10.7,16.5,26.4,2.5
2022-12-23,4.9,10.7,28.3,4.7
2028-09-06,4.7,10.0,35.5,0.6
2023-03-22,-2.0,42.0,85.0,35.0
2023-06-06,11.8,20.8,10.9,4.3
2030-07-31,3.0,35.0,70.0,50.0
2042-12-08,11.3,16.5,9.8,2.9
2047-04-25,10.4,18.8,35.2,0.3
2044-03-01,7.7,13.8,28.8,3.1
2025-03-01,13.7,20.1,9.2,3.7
2047-03-23,12.3,17.7,31.9,2.4
2028-07-09,10.7,19.2,24.8,12.3
2039-12-11,15.3,24.4,26.3,0.1
2040-07-10,9.8,19.1,18.7,0.9
2021-11-11,13.9,19.4,16.9,5.7
2025-12-05,10.1,19.6,30.4,1.5
2021-11-24,12.4,22.1,20.0,0.5
2043-08-11,3.0,42.0,85.0,45.0
2032-07-06,10.3,15.4,14.2,1.3
2037-01-07,10.7,16.9,22.9,1.4
2035-12-01,15.3,20.8,22.9,0.4
2029-07-27,8.8,18.2,22.5,0.3
2026-06-20,9.9,15.6,26.1,16.0
2043-06-08,10.3,17.5,24.4,0.7
2031-11-13,16.0,25.2,25.5,1.8
2040-02-23,12.8,22.7,30.5,2.4
2039-06-04,6.9,15.8,16.9,1.5
2026-05-28,10.6,19.4,20.6,0.5
2021-12-03,7.5,12.6,13.5,9.5
2028-07-27,10.8,18.7,18.9,1.3
2044-12-01,8.1,15.7,22.6,3.2
2021-10-03,11.4,20.2,14.6,3.4
2029-03-05,7.1,13.3,17.8,0.7
2039-11-11,8.1,16.6,23.7,0.3
2040-06-30,8.7,18.2,30.9,7.2
2030-07-10,3.7,9.2,23.2,2.8
2038-08-13,6.0,11.8,16.8,2.6
2030-09-29,9.7,15.4,18.8,1.2
2039-08-26,5.7,15.0,22.9,3.6
2028-09-10,8.4,16.1,23.3,0.6
2037-11-23,2.0,42.0,90.0,40.0
2034-04-24,7.5,15.1,20.7,5.1
2030-06-16,4.0,40.0,75.0,50.0
2042-09-09,13.5,21.1,31.6,1.5
2035-05-14,8.2,13.7,5.9,4.6
2030-05-10,12.5,21.3,16.0,3.8
2021-11-04,8.2,16.8,26.4,3.3
2031-09-14,11.8,20.4,29.2,2.2
2043-03-11,2.0,42.0,75.0,40.0
2021-12-15,7.8,17.1,10.6,1.3
2037-03-16,11.9,20.5,28.5,2.4
2023-04-07,14.7,23.3,18.7,0.1
2035-07-03,10.2,17.9,21.4,3.2
2027-10-06,0.0,42.0,70.0,30.0
2045-04-18,9.1,16.5,13.8,2.5
2033-04-10,7.5,15.0,15.7,17.8
2042-11-27,9.9,18.0,21.0,4.8
2031-01-31,10.5,15.9,27.7,9.5
2040-08-02,12.0,19.0,25.6,3.6
2046-04-12,10.2,17.9,8.2,6.6
2026-08-16,9.1,14.6,15.3,1.6
2035-11-20,0.0,40.0,70.0,35.0
2021-03-13,14.6,23.4,25.3,1.7
2047-12-23,12.1,19.3,9.6,1.2
2043-11-27,11.1,16.1,28.1,2.7
2041-11-22,13.2,22.5,20.5,3.0
2045-08-22,12.4,20.8,11.7,1.2
2035-09-01,5.1,13.6,24.4,2.0
2025-07-25,7.0,13.5,0.1,2.5
2036-04-02,10.0,15.7,13.5,22.1
2041-07-31,15.3,22.8,17.4,2.6
2048-05-01,11.6,16.9,17.5,10.3
2038-12-11,7.8,17.7,20.5,10.5
2024-12-16,8.0,15.8,18.4,4.9
2038-06-23,8.5,14.2,7.4,12.7
2041-08-04,13.0,21.5,21.8,0.3
2025-08-23,15.8,25.1,10.4,0.4
2028-12-02,12.3,19.9,13.5,1.5
2041-12-11,-2.0,45.0,90.0,30.0
2025-04-24,11.4,20.7,38.0,2.9
2043-05-23,14.6,24.3,17.5,1.0
2029-10-09,13.8,19.0,28.6,9.9
2033-01-23,12.5,19.1,21.4,0.2
2025-06-19,11.5,19.0,15.2,2.5
2046-05-17,4.2,10.3,31.9,2.8
2026-02-25,14.8,23.1,13.8,1.5
2034-12-31,9.9,15.3,15.7,1.5
2036-08-18,7.7,16.8,23.3,5.2
2034-11-23,10.6,18.9,28.4,4.8
2046-04-03,5.4,10.7,30.0,15.8
2047-08-17,7.7,15.2,25.2,6.9
2039-09-02,10.0,19.9,15.6,19.9
2023-04-29,8.1,15.4,10.6,1.3
2040-12-17,1.1,8.2,6.1,0.2
2041-08-02,2.9,8.8,23.6,5.3
2040-07-24,10.9,20.4,19.6,6.4
2028-11-17,8.0,16.4,21.7,0.4
2021-07-06,11.4,18.1,25.5,4.9
2031-05-08,9.7,19.0,31.4,14.7
2026-01-05,12.1,18.9,14.2,1.2
2037-12-19,5.7,14.4,22.0,3.0
2029-02-07,6.7,16.1,10.5,23.5
2024-05-14,0.0,35.0,90.0,40.0
2042-03-21,14.2,23.9,33.5,0.2
2035-11-30,6.0,12.2,23.7,0.8
2024-05-19,7.6,15.7,13.2,19.6
2040-11-18,10.0,19.8,20.6,4.8
2031-09-21,9.7,18.8,33.7,10.4
2022-03-23,11.1,19.0,36.2,4.6
2036-12-27,8.2,15.9,18.4,1.8
2023-04-25,10.5,19.2,25.7,25.2
2035-03-30,8.5,15.5,19.8,1.2
2040-03-30,6.5,14.8,4.0,5.8
2039-01-22,14.0,19.7,25.2,0.3
2027-09-07,15.2,23.2,22.8,0.4
2029-07-01,13.2,18.7,15.3,0.5
2046-11-22,12.3,21.2,8.6,2.5
2034-01-27,3.0,12.5,19.1,0.5
2043-01-06,2.0,45.0,70.0,30.0
2037-09-08,10.2,17.4,10.3,15.3
2024-07-18,10.2,19.9,19.3,13.3
2039-08-09,9.4,18.0,8.0,2.6
2036-02-10,6.3,11.6,19.9,3.1
2048-03-12,12.0,19.9,15.3,9.0
2034-11-16,14.8,22.0,19.0,1.7
2030-06-05,10.4,17.4,17.9,8.2
2046-08-11,10.5,17.6,19.0,1.4
2039-07-19,4.0,42.0,70.0,40.0
2046-02-21,9.4,14.6,21.0,7.2
2045-08-02,9.3,14.5,22.6,2.7
2023-02-16,7.8,14.0,18.9,0.8
2039-03-04,-2.0,45.0,75.0,30.0
2026-11-24,10.7,15.7,17.4,1.6
2036-03-21,9.9,18.6,22.3,1.8
2034-06-22,15.0,21.8,14.9,0.8
2032-09-07,4.0,42.0,80.0,45.0
2027-04-06,3.0,35.0,75.0,50.0
2039-06-25,9.5,19.0,19.0,6.7
2029-08-03,12.9,20.0,14.0,0.6
2046-05-29,9.1,16.8,17.3,11.7
2035-12-16,13.3,20.7,33.4,1.2
2042-07-27,11.0,19.9,20.3,0.5
2045-06-21,16.7,25.9,11.3,10.8
2029-09-19,9.0,17.3,2.1,0.9
2046-01-22,13.0,18.0,19.2,1.5
2026-04-28,9.0,18.2,8.8,16.6
2029-10-05,11.3,20.9,27.0,1.1
2043-12-02,8.8,17.7,15.9,5.4
2024-07-13,3.5,10.6,21.9,6.3
2033-07-18,7.0,16.9,28.7,6.1
2030-02-08,3.0,37.0,75.0,45.0
2047-12-17,10.8,18.2,13.8,0.6
2043-02-02,-2.0,42.0,75.0,35.0
2043-07-01,14.5,23.9,25.6,0.2
2032-03-30,9.1,16.9,13.7,6.0
2032-04-19,7.4,14.0,16.6,1.0
2046-02-09,6.7,13.7,17.7,22.2
2031-11-11,10.9,17.9,12.4,2.4
2026-02-23,7.6,15.6,20.0,9.9
2046-08-09,11.4,17.8,14.7,5.3
2040-02-14,4.0,35.0,75.0,35.0
2039-02-02,7.6,14.6,25.1,0.5
2035-12-11,9.2,15.1,9.9,9.4
2044-12-19,8.9,14.9,12.6,0.3
2030-10-28,7.2,17.2,28.0,1.2
2035-08-28,4.0,42.0,80.0,40.0
2031-08-02,7.8,13.6,13.6,2.1
2026-11-19,9.7,16.9,25.7,4.1
2032-04-24,10.0,19.5,19.8,2.6
2023-11-03,6.3,13.7,10.4,4.9
2022-09-29,12.5,20.5,13.9,0.5
2039-05-31,8.5,14.1,27.3,12.6
2032-04-27,9.7,18.8,18.5,3.4
2038-11-09,9.8,18.2,22.5,5.6
2023-12-20,16.2,22.6,17.7,0.8
2023-05-12,5.5,10.9,14.2,0.2
2035-04-10,9.5,15.9,11.1,1.3
2023-06-23,13.8,19.0,14.7,1.2
2021-07-11,12.6,18.7,12.1,3.1
2021-04-20,9.8,19.4,18.5,3.7
2037-07-02,13.2,20.5,31.4,5.5
2033-03-14,10.9,19.9,18.7,0.1
2026-04-27,10.8,17.8,30.3,11.8
2038-09-10,6.2,12.7,19.6,1.0
2032-11-10,6.5,12.2,14.4,11.0
2047-09-20,9.6,17.7,16.5,3.8
2046-10-03,6.4,15.8,22.8,2.8
2037-03-25,10.5,20.1,32.4,4.5
2026-08-03,7.9,14.3,17.7,2.5
2044-05-30,6.0,15.5,7.5,0.4
2043-08-22,7.7,14.5,10.2,6.9
2034-05-11,8.0,16.9,20.2,8.3
2033-10-04,7.6,13.9,13.8,13.9
2042-04-26,10.2,18.6,22.6,0.7
2028-08-07,9.1,17.1,7.3,0.6
2032-05-08,2.1,9.0,17.2,3.6
2027-05-13,15.0,22.9,17.6,1.0
2023-02-02,17.7,23.2,30.9,3.0
2037-03-19,10.5,16.4,17.1,1.5
2028-03-02,10.2,19.0,4.9,2.1
2027-08-09,14.6,21.6,17.6,2.0
2023-12-31,12.2,17.5,27.0,2.0
2037-08-10,9.2,18.8,35.3,14.4
2041-07-16,10.4,19.6,16.0,0.4
2033-07-26,6.8,16.6,13.8,0.3
2037-07-10,5.7,12.4,3.7,7.2
2039-09-04,16.0,23.5,20.7,0.5
2029-08-02,11.3,18.6,20.1,7.4
2039-12-24,12.6,21.0,12.1,0.8
2034-10-20,11.5,20.9,21.7,3.1
2037-02-12,3.0,42.0,90.0,30.0
2035-11-12,7.7,12.9,9.8,2.7
2031-06-03,11.5,18.4,29.6,6.5
2023-06-04,12.0,21.1,7.2,0.0
2028-04-08,8.0,13.3,30.1,0.2
2038-10-06,5.8,12.1,22.5,4.9
2041-08-01,9.3,15.4,30.0,3.9
2036-01-09,-2.0,40.0,85.0,45.0
2022-04-10,9.7,17.7,1.4,2.6
2024-06-11,11.3,17.2,16.6,1.0
2046-10-28,7.5,14.1,15.8,1.3
2039-12-18,6.0,11.4,7.8,6.3
2032-09-14,3.9,10.8,17.7,3.8
2035-03-21,11.7,21.4,23.2,2.7
2040-11-16,17.4,23.7,23.8,0.8
2032-01-06,-2.0,37.0,80.0,45.0
2038-01-23,8.9,16.3,23.9,0.1
2035-07-07,9.4,16.5,18.9,0.3
2027-01-12,12.2,18.1,12.3,2.7
2041-04-26,8.7,16.2,18.3,2.8
2043-04-21,9.9,16.8,14.1,7.2
2024-06-16,11.6,18.4,16.6,1.5
2045-06-10,5.9,14.2,27.9,3.6
2023-09-03,4.3,12.1,32.2,10.0
2046-03-28,10.8,18.0,25.5,5.1
2037-01-23,8.0,16.6,8.1,25.6
2034-06-27,8.5,14.3,21.0,0.6
2023-07-31,12.6,19.7,10.9,17.3
2035-05-31,11.3,18.8,20.0,2.8
2033-12-07,9.1,18.4,26.7,0.1
2027-07-16,7.2,15.9,31.6,1.6
2045-12-29,4.0,35.0,70.0,50.0
2034-10-01,7.8,16.7,33.1,9.5
2033-01-09,12.5,17.8,10.8,0.2
2035-02-05,12.2,19.6,20.1,0.3
2029-10-27,12.3,21.9,18.7,1.2
2031-08-19,4.5,10.3,12.4,1.5
2039-05-12,6.5,15.1,6.6,5.3
2023-06-10,-2.0,40.0,90.0,50.0
2048-01-27,9.0,17.7,19.1,1.7
2040-09-15,9.7,18.3,11.4,2.9
2037-04-20,12.4,20.5,10.6,0.2
2028-08-21,10.5,15.7,17.8,9.8
2023-08-03,15.5,22.2,22.6,0.0
2047-11-17,10.3,18.7,24.4,25.9
2026-02-01,9.2,16.0,14.3,10.5
2047-02-27,9.3,18.0,21.4,11.2
2032-04-01,9.4,17.6,30.8,0.2
2035-04-11,11.2,20.2,20.8,4.9
2046-08-31,11.0,19.2,35.5,3.0
2029-11-30,10.4,17.6,39.4,1.3
2028-05-14,6.9,13.9,30.1,0.1
2045-07-22,11.6,16.6,24.0,2.5
2033-09-02,7.8,15.8,18.6,2.5
2043-07-16,4.5,12.0,25.9,9.4
2024-08-12,9.4,15.9,5.6,0.9
2043-11-11,13.9,22.3,18.0,1.1
2021-06-03,3.0,35.0,75.0,35.0
2035-02-19,9.7,15.9,29.9,1.4
2040-06-10,9.3,18.1,25.0,4.0
2043-07-14,12.2,17.7,19.2,5.4
2040-11-03,9.6,15.1,11.5,1.5
2041-10-09,6.9,14.1,18.7,2.7
2030-07-08,6.1,16.0,20.2,7.9
2030-08-07,5.9,15.6,21.3,4.0
2034-01-02,10.3,17.3,17.0,3.4
2027-10-14,14.4,24.4,22.8,2.8
2044-11-10,0.0,37.0,85.0,50.0
2043-01-14,6.1,11.7,21.3,3.3
2044-06-09,8.8,14.3,27.0,1.5
2033-04-29,5.9,12.3,25.5,0.1
2043-06-01,2.0,35.0,85.0,35.0
2043-04-14,3.0,35.0,85.0,30.0
2038-05-08,12.1,20.9,29.8,1.6
2043-07-07,11.6,20.8,41.5,3.6
2026-02-18,13.9,19.8,23.7,1.6
2046-09-03,3.8,12.4,11.0,5.2
2038-08-20,4.3,14.2,19.9,1.5
2023-08-20,4.0,45.0,75.0,45.0
2034-12-15,12.7,18.5,26.9,2.9
2028-12-14,5.4,14.8,26.8,4.0
2022-07-25,10.1,19.9,20.7,7.5
2024-12-19,13.7,20.5,15.7,4.5
2028-07-30,4.0,40.0,75.0,35.0
2041-10-13,7.5,15.3,20.4,2.1
2042-02-12,9.3,17.1,14.2,0.4
2044-06-12,10.6,16.1,24.3,11.8
2042-10-02,11.2,20.8,20.4,9.5
2036-12-29,6.4,13.5,21.1,3.4
2044-11-19,11.0,16.2,24.8,0.8
2029-11-01,7.5,13.8,15.6,3.2
2037-04-26,0.0,45.0,90.0,35.0
2040-12-31,11.4,19.1,9.1,2.5
2031-11-23,11.7,21.4,10.6,0.4
2033-01-01,10.6,16.1,12.3,1.1
2036-12-22,10.6,19.2,27.1,4.8
2044-11-26,8.6,17.9,14.0,8.3
2044-02-21,11.4,19.5,7.7,3.8
2030-09-10,9.5,16.0,24.7,10.6
2039-12-20,6.6,14.0,23.7,0.4
2036-04-13,4.0,42.0,85.0,45.0
2047-10-29,11.1,16.2,4.2,5.6
2040-07-16,8.0,14.3,28.5,4.5
2036-07-22,9.0,15.3,21.3,9.4
2028-09-28,9.8,18.9,29.9,0.3
2036-10-29,6.3,12.3,31.8,5.5
2030-12-14,11.3,18.2,9.7,6.3
2034-09-06,12.1,20.4,14.0,4.3
2024-08-31,8.8,15.8,19.0,1.4
2029-12-07,7.3,12.5,32.1,0.9
2042-03-29,17.0,24.6,35.1,0.3
2040-12-30,11.0,20.1,20.7,1.3
2036-09-20,7.0,15.1,19.9,1.7
2022-10-13,15.5,25.0,20.6,0.0
2037-07-15,12.5,21.5,34.1,0.0
2028-12-12,8.3,17.7,24.4,6.8
2027-03-09,2.2,11.9,16.6,3.8
2035-10-10,12.4,22.4,18.4,2.1
2044-07-06,3.6,9.0,24.0,3.0
2041-05-11,10.9,17.3,22.4,9.1
2030-08-23,2.5,10.7,39.4,12.7
2028-06-23,13.7,21.3,21.8,2.4
2047-06-07,14.6,24.5,14.9,1.9
2033-04-06,5.8,14.5,19.0,1.4
2036-07-01,9.8,15.4,21.3,7.3
2025-05-16,11.9,20.5,15.7,4.7
2021-03-09,13.0,20.4,23.5,0.3
2028-01-29,13.3,19.3,15.7,3.7
2043-01-15,10.3,17.3,21.8,5.3
2038-03-14,10.6,18.1,31.7,5.3
2029-10-02,12.1,20.0,12.5,0.5
2041-02-19,13.9,20.6,22.4,1.7
2035-08-03,10.7,18.8,30.1,3.0
2044-12-13,9.2,16.0,10.3,0.8
2038-12-20,9.4,16.2,7.4,0.0
2024-06-12,7.9,13.1,9.9,9.7
2038-08-29,11.0,16.9,15.9,0.8
2038-05-22,18.3,25.4,18.0,1.8
2046-09-10,7.0,13.2,18.0,5.3
2023-09-19,3.9,9.2,28.9,4.7
2030-08-06,8.5,17.8,22.0,2.7
2021-04-24,17.4,26.9,16.2,4.5
2023-07-09,10.6,16.4,14.3,3.5
2027-11-15,6.0,12.5,24.4,1.3
2025-05-16,0.0,42.0,80.0,30.0
2021-06-15,11.2,18.3,30.3,1.1
2047-05-30,9.1,16.7,21.4,0.4
2042-03-31,6.1,11.3,35.6,15.4
2033-08-09,13.9,23.2,31.1,4.0
2048-01-06,11.0,19.0,21.6,1.2
2046-08-24,9.0,18.7,13.4,3.4
2023-08-08,10.7,17.9,15.3,4.0
2033-07-31,10.0,18.7,23.9,1.0
2040-04-20,6.5,15.7,9.5,5.8
2031-04-29,13.0,21.4,22.9,0.0
2027-11-12,18.8,28.6,17.0,0.5
2034-12-26,10.1,18.7,20.9,5.2
2028-10-21,8.4,15.7,15.1,11.1
2037-06-06,6.7,16.5,9.1,0.3
2042-08-09,10.5,16.0,9.6,13.6
2035-12-01,2.0,37.0,75.0,40.0
2045-05-10,16.1,21.7,29.3,6.6
2046-01-31,9.7,15.9,36.6,0.4
2033-03-05,7.4,15.6,10.4,13.1
2036-11-12,9.1,17.2,16.1,0.6
2033-03-19,13.6,20.6,14.2,2.4
2043-07-24,7.1,15.4,21.0,6.0
2027-11-11,7.5,14.0,26.8,9.3
2024-01-20,10.5,17.2,14.4,1.4
2046-04-24,9.1,18.2,15.2,1.1
2021-10-26,12.4,19.6,26.5,0.3
2025-08-03,9.0,18.8,34.8,0.4
2030-03-02,14.8,22.5,12.8,0.6
2037-11-23,7.3,17.1,24.7,2.4
2028-06-28,8.4,14.4,21.9,2.9
2036-07-10,14.0,20.0,26.6,2.1
2045-02-20,9.2,18.7,19.6,7.2
2034-08-29,10.6,15.9,37.6,6.0
2048-02-19,10.7,18.0,11.1,1.1
2045-03-20,11.3,17.2,33.7,8.7
2040-07-30,12.1,18.9,36.5,0.4
2032-11-04,13.1,18.6,14.2,0.3
2047-04-30,11.2,18.6,20.7,14.1
2041-09-25,8.1,14.5,8.9,1.4
2033-06-17,14.2,22.2,9.2,0.1
2039-01-04,7.0,17.0,13.1,2.1
2045-03-07,8.2,17.7,23.8,6.3
2045-03-02,6.8,15.4,37.0,1.7
2026-10-05,13.4,22.7,6.4,3.8
2035-08-12,8.5,17.8,12.5,5.5
2042-12-24,10.2,17.1,32.0,5.4
2031-04-18,9.9,17.9,20.0,0.8
2045-04-03,5.2,13.2,23.1,1.4
2026-01-12,10.3,17.7,20.3,4.6
2045-04-05,10.9,16.1,34.0,2.7
2046-01-26,10.9,17.4,16.8,9.4
2026-01-20,4.0,42.0,80.0,45.0
2036-08-20,10.3,18.6,30.9,20.7
2022-08-31,6.3,12.9,17.1,7.4
2041-02-02,4.8,13.5,18.7,3.2
2023-12-30,10.2,17.6,27.5,14.5
2039-02-20,8.0,17.0,14.6,7.9
2042-01-19,9.3,16.6,21.5,1.2
2048-01-16,15.7,24.8,24.5,0.1
2033-04-15,8.3,14.9,27.7,0.4
2021-06-10,7.1,14.0,36.1,1.5
2021-07-23,13.2,22.6,9.7,0.6
2031-10-16,11.1,17.1,19.1,0.6
2040-08-20,9.3,18.7,21.4,10.7
2037-09-17,11.0,20.0,14.9,13.2
2034-07-05,13.4,21.7,16.3,0.5
2029-01-13,12.6,20.6,28.5,5.8
2025-12-20,9.2,14.3,19.5,1.2
2027-09-02,8.9,16.7,29.3,5.8
2024-05-15,8.3,18.1,23.5,0.7
2047-03-06,9.0,16.7,29.8,1.7
2029-05-05,13.5,18.5,13.3,0.1
2036-08-15,3.7,13.5,16.5,15.8
2022-12-28,3.0,42.0,70.0,30.0
2044-05-06,9.0,18.1,22.0,1.5
2048-05-16,7.9,14.0,15.4,3.5
2042-04-22,13.0,22.7,27.1,2.0
2032-08-22,10.6,19.7,3.0,3.6
2037-09-25,6.2,15.3,11.4,0.3
2045-11-16,8.8,14.8,14.2,18.4
2037-12-27,6.5,15.0,25.4,0.4
2030-01-07,11.0,20.0,24.2,4.2
2032-01-18,7.6,13.3,20.7,1.7
2028-06-18,10.0,19.1,21.2,0.2
2032-09-30,11.5,21.0,23.8,0.2
2032-11-13,11.4,20.9,3.9,8.5
2040-09-30,6.1,15.9,19.7,1.8
2031-08-14,10.7,18.3,2.3,4.4
2037-12-28,14.7,20.2,14.6,0.2
2044-04-27,13.9,19.7,15.6,5.9
2039-10-20,13.3,18.5,23.2,0.8
2034-01-06,8.8,14.7,30.5,11.1
2034-05-19,7.7,17.3,31.0,14.3
2023-05-08,11.4,20.7,17.2,0.5
2022-01-06,10.1,18.2,26.6,3.4
2046-03-29,7.3,15.6,11.4,5.5
2028-01-06,10.3,19.7,6.7,8.1
2031-05-30,5.2,11.4,28.3,1.8
2028-03-25,15.4,24.7,16.0,2.3
2035-12-09,14.2,22.2,9.4,0.9
2039-09-14,11.3,18.4,13.5,4.0
2033-04-18,11.2,19.7,14.6,3.0
2027-06-06,7.4,16.7,22.1,8.8
2022-10-12,12.1,19.5,17.8,2.1
2028-08-13,8.1,14.8,33.5,14.2
2045-12-22,5.7,12.8,23.2,0.2
2046-10-05,8.8,15.9,12.1,12.4
2047-03-09,14.2,21.0,16.1,3.3
2037-04-11,11.5,19.5,9.7,22.2
2040-02-18,16.3,24.7,24.8,3.0
2022-09-08,10.4,16.6,27.5,0.8
2046-06-15,7.7,16.8,18.8,0.2
2028-01-20,6.7,16.4,7.4,1.0
2021-02-23,11.8,17.3,21.7,9.0
2041-09-20,6.3,11.4,14.6,4.2
2030-02-23,12.1,19.7,14.9,0.4
2043-12-07,9.4,19.4,8.6,0.7
2025-09-02,9.3,16.9,18.8,0.0
2048-04-27,7.0,16.8,20.2,5.2
2039-04-06,12.1,20.3,21.8,0.7
2025-02-02,10.6,16.0,10.0,5.1
2037-02-02,5.1,11.8,27.4,14.7
2027-06-27,0.0,40.0,90.0,50.0
2040-07-15,11.5,19.5,17.8,2.9
2023-03-15,8.6,16.6,20.8,2.7
2034-07-25,12.9,20.9,10.7,5.3
2025-12-18,14.8,20.2,13.0,2.5
2044-01-14,10.8,19.7,13.0,10.6
2023-09-18,10.6,16.6,33.0,1.4
2028-08-06,8.5,16.1,11.1,4.9
2044-10-05,11.3,20.4,28.4,1.1
2042-05-06,13.6,18.9,12.0,1.2
2030-08-15,4.8,14.3,12.5,2.4
2039-04-22,10.4,17.4,21.3,4.1
2046-04-27,7.0,14.2,9.7,10.7
2021-08-08,10.2,16.8,17.2,2.5
2044-03-07,11.8,20.3,23.5,0.5
2024-07-12,6.7,12.1,14.8,1.7
2029-08-30,7.9,14.4,8.2,0.5
2033-10-23,12.6,19.8,0.0,1.2
2028-03-03,11.4,19.9,21.8,2.7
2030-11-22,9.5,15.9,23.5,9.4
2021-02-13,9.1,14.9,24.3,7.1
2045-02-28,12.7,21.3,27.2,2.3
2033-07-27,3.0,40.0,75.0,35.0
2031-05-21,10.8,16.0,21.4,11.9
2030-10-12,13.9,22.6,31.1,1.5
2043-05-17,2.0,40.0,90.0,45.0
2025-02-12,10.0,15.1,22.7,6.6
2045-10-20,5.6,13.8,14.6,18.3
2045-08-24,0.0,37.0,85.0,45.0
2030-06-02,10.9,19.9,17.8,7.5
2026-03-08,8.7,17.3,21.5,7.1
2033-05-07,-2.0,40.0,90.0,45.0
2039-10-21,-2.0,45.0,70.0,45.0
2035-05-23,6.6,14.9,20.8,5.0
2026-05-10,14.1,23.6,15.4,2.5
2035-02-24,9.5,15.7,27.0,6.6
2034-03-08,10.9,19.4,21.7,1.8
2041-11-06,14.5,22.7,18.7,0.9
2038-09-09,8.9,18.8,13.2,0.2
2025-02-14,8.6,17.7,19.0,2.1
2022-11-02,13.7,20.7,3.9,0.2
2038-10-10,7.3,13.4,17.3,10.8
2047-11-16,10.6,15.8,26.9,8.5
2023-12-22,11.3,17.5,23.0,9.7
2023-06-17,10.4,17.6,35.9,0.5
2041-07-23,7.6,17.0,20.9,0.7
2038-01-31,11.1,20.0,12.6,5.6
2028-04-20,12.5,20.2,16.6,0.4
2029-09-29,8.1,18.1,36.2,3.2
2028-11-30,10.4,20.0,22.9,1.3
2037-06-09,8.4,18.3,15.8,6.8
2044-01-24,7.4,13.4,20.5,1.2
2035-01-13,-2.0,42.0,75.0,40.0
2028-03-06,12.4,22.4,9.7,1.8
2037-12-25,16.9,22.0,21.7,2.8
2041-01-02,13.1,21.9,27.7,1.0
2025-01-06,-2.0,37.0,80.0,50.0
2040-11-01,12.1,20.6,22.4,1.8
2036-12-01,7.5,17.4,24.4,0.3
2021-01-03,11.9,17.3,24.0,1.8
2037-05-07,12.9,22.1,12.2,2.6
2027-06-29,9.5,18.9,25.7,1.7
2031-06-02,7.3,13.7,48.9,1.3
2025-11-05,11.7,18.9,27.9,7.5
2046-08-21,10.4,18.4,19.6,3.9
2045-10-30,14.5,21.1,21.1,0.7
2037-08-24,14.0,20.8,18.8,0.6
2022-06-16,5.0,10.9,34.1,1.6
2047-01-06,14.0,21.6,8.4,0.6
2047-02-04,12.4,20.6,17.5,1.6
2038-09-25,13.1,18.7,24.4,0.4
2043-01-08,5.7,13.4,25.4,6.9
2043-02-15,3.0,45.0,70.0,35.0
2029-07-18,8.5,15.3,17.4,8.3
2048-03-18,6.2,15.4,9.2,6.0
2038-02-20,9.0,16.5,23.3,7.2
2023-01-02,7.1,12.1,32.6,0.8
2030-04-30,12.0,21.4,16.2,0.1
2027-05-29,8.0,15.8,28.9,4.7
2037-05-28,10.9,20.7,27.4,10.0
2038-04-30,14.2,20.3,24.4,1.4
2041-07-03,10.8,18.0,8.8,2.1
2040-06-26,15.3,23.0,31.1,2.5
2028-01-10,8.8,16.1,3.5,0.2
2028-01-26,11.2,17.5,25.3,0.3
2047-01-28,16.5,22.4,20.0,0.2
